transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,merchant,counterparty_name,description,channel,transactions_count,avg_amount_customer,high_amount_flag,risk_level,description_lower,rule_high_amount,rule_high_risk_country,rule_suspicious_description,rule_amount_vs_avg,rule_many_transactions,risk_score,aml_risk_level,alert_flag,alert_reason
2313,36,2025-11-16 23:00:26.224208,3486.72,USD,Germany,withdrawal,Sosa-Hebert,William Richardson,View turn month save let.,online,31,6155.241612903225,0,low,view turn month save let.,0,0,0,0,0,0,low,0,
2314,37,2026-02-25 03:11:26.224208,4182.01,USD,Germany,transfer,Mcclure Ltd,Julie Hendricks,Along read perhaps behind.,online,31,4758.735483870968,0,low,along read perhaps behind.,0,0,0,0,0,0,low,0,
2315,65,2026-01-31 00:42:26.224208,387.87,USD,UAE,withdrawal,Pena-Mckee,William Solomon,Any break blood adult. Ð¿ÐµÑÐµÐ²Ð¾Ð´,mobile,32,2930.415,0,medium,any break blood adult. ð¿ðµñðµð²ð¾ð´,0,0,0,0,0,0,low,0,
2316,894,2026-01-12 09:44:26.224208,284.62,USD,USA,transfer,Douglas LLC,Jennifer Summers,Mean themselves learn.,mobile,32,3657.9809375,0,low,mean themselves learn.,0,0,0,0,0,0,low,0,
2317,223,2025-12-21 17:00:26.224208,522.9,USD,Russia,transfer,Thornton Group,Joshua Murphy,Cover want become lose.,mobile,37,4861.30945945946,0,high,cover want become lose.,0,1,0,0,0,25,low,0,high risk country
2318,832,2026-03-12 14:15:26.224208,1380.6,USD,Ukraine,transfer,Robles-Miller,Donna Hernandez,Ten what bed especially population.,online,36,2107.001388888889,0,high,ten what bed especially population.,0,1,0,0,0,25,low,0,high risk country
2319,557,2025-11-07 09:31:26.224208,588.23,USD,Lithuania,withdrawal,Nelson-Scott,John West,Civil design church treatment real.,branch,27,4766.757037037037,0,medium,civil design church treatment real.,0,0,0,0,0,0,low,0,
2320,560,2026-02-23 10:05:26.224208,2749.03,USD,Czech Republic,withdrawal,Spence Group,Holly Williams,Specific method film century concern.,branch,37,2180.5405405405404,0,medium,specific method film century concern.,0,0,0,0,0,0,low,0,
2321,837,2025-10-19 00:46:26.224208,4631.28,USD,Ukraine,payment,Duran Inc,Jonathan Todd,Take field find low citizen student.,online,29,2105.836551724138,0,high,take field find low citizen student.,0,1,0,0,0,25,low,0,high risk country
2322,72,2025-11-22 02:31:26.224208,27834.38,USD,Lithuania,payment,"Anderson, Holmes and Martinez",Patricia Yates,Any line condition also surface.,branch,43,3127.426511627907,1,medium,any line condition also surface.,1,0,0,1,1,55,medium,1,"high amount, amount above avg, many transactions"
2323,975,2025-10-21 03:42:26.224208,606.37,USD,UAE,withdrawal,"Thompson, Clark and Smith",Douglas Moore,Carry drop think rule.,online,23,1731.1330434782608,0,medium,carry drop think rule.,0,0,0,0,0,0,low,0,
2324,329,2025-09-26 08:46:26.224208,1392.53,USD,Russia,payment,"Rodriguez, Morales and Lane",Robert Dalton,Accept world relate.,online,38,1686.3313157894736,0,high,accept world relate.,0,1,0,0,0,25,low,0,high risk country
2325,943,2025-12-03 10:38:26.224208,2752.37,USD,UK,payment,Hendrix-Taylor,Stephanie Smith PhD,Improve different listen defense mind benefit.,online,32,3332.228125,0,low,improve different listen defense mind benefit.,0,0,0,0,0,0,low,0,
2326,3,2025-10-06 17:05:26.224208,922.11,USD,Russia,withdrawal,"Myers, Turner and Morrison",Roberto Rodriguez,Behavior great around discuss stand.,online,29,1891.7265517241376,0,high,behavior great around discuss stand.,0,1,0,0,0,25,low,0,high risk country
2327,6,2025-10-10 10:49:26.224208,614.77,USD,Belarus,transfer,Aguilar Group,Kyle Clark,Glass drug fill poor party.,mobile,28,3318.128571428572,0,high,glass drug fill poor party.,0,1,0,0,0,25,low,0,high risk country
2328,556,2026-03-03 18:58:26.224208,2795.27,USD,Turkey,withdrawal,Williams-Hart,Ryan Mcdonald,Trip conference voice.,branch,15,1459.3586666666667,0,medium,trip conference voice.,0,0,0,0,0,0,low,0,
2329,348,2025-10-08 00:55:26.224208,1579.2,USD,Russia,payment,"Potter, Collins and Hunt",Bruce Webb,Hit heavy behavior office action.,mobile,37,5679.604324324324,0,high,hit heavy behavior office action.,0,1,0,0,0,25,low,0,high risk country
2330,785,2025-11-21 03:55:26.224208,203.83,USD,Kazakhstan,payment,Warner-Melton,Jonathan Combs,Report father me. cash out,online,31,2555.3387096774195,0,high,report father me. cash out,0,1,1,0,0,45,medium,1,"high risk country, suspicious description"
2331,374,2026-02-24 06:58:26.224208,226.71,USD,UK,withdrawal,Santiago and Sons,Nicholas Newman,Goal budget this.,branch,20,4297.855,0,low,goal budget this.,0,0,0,0,0,0,low,0,
2332,621,2025-12-16 09:20:26.224208,4064.96,USD,Germany,payment,"Graham, Collins and Lambert",William Flores,Radio population training.,branch,28,3783.7475,0,low,radio population training.,0,0,0,0,0,0,low,0,
2333,21,2025-12-17 06:24:26.224208,2477.18,USD,Germany,withdrawal,Rice Inc,Michael Jones,The check hit form indicate open.,branch,33,4896.53,0,low,the check hit form indicate open.,0,0,0,0,0,0,low,0,
2334,444,2026-01-02 13:15:26.224208,617.78,USD,Russia,withdrawal,Williams-Rubio,Mr. Mitchell Howell,Determine live tend memory wonder billion.,online,31,2926.9712903225804,0,high,determine live tend memory wonder billion.,0,1,0,0,0,25,low,0,high risk country
2335,314,2026-03-13 21:58:26.224208,1640.24,USD,Russia,transfer,Finley-Potter,Dean Gardner,Against whose four style. exchange,mobile,19,9563.077894736844,0,high,against whose four style. exchange,0,1,1,0,0,45,medium,1,"high risk country, suspicious description"
2336,192,2026-03-15 22:51:26.224208,551.02,USD,Kazakhstan,payment,"Stein, Barber and Powell",Michael Daniel,College happen evidence let cover try.,online,27,2517.427037037037,0,high,college happen evidence let cover try.,0,1,0,0,0,25,low,0,high risk country
2337,679,2026-02-25 14:17:26.224208,25411.68,USD,UAE,transfer,Moore-Cooper,James Taylor,Scientist girl seek.,online,30,3414.8446666666664,1,medium,scientist girl seek.,1,0,0,1,0,45,medium,1,"high amount, amount above avg"
2338,159,2025-12-28 01:55:26.224208,867.99,USD,UAE,transfer,Fry and Sons,Jonathan Hensley MD,Defense administration name wrong happy spend.,mobile,41,1628.76,0,medium,defense administration name wrong happy spend.,0,0,0,0,1,10,low,0,many transactions
2339,943,2026-01-27 09:31:26.224208,1799.49,USD,Kazakhstan,withdrawal,Salazar LLC,Greg Luna,Work relationship alone.,online,32,3332.228125,0,high,work relationship alone.,0,1,0,0,0,25,low,0,high risk country
2340,665,2025-10-26 07:05:26.224208,1691.06,USD,Poland,transfer,"Torres, Howe and Pacheco",Christy Morales,Else tend if necessary break move.,online,34,2344.7923529411764,0,low,else tend if necessary break move.,0,0,0,0,0,0,low,0,
2341,853,2025-11-30 17:48:26.224208,2318.61,USD,Russia,withdrawal,Anderson and Sons,Danny Adams,Truth glass attention positive machine.,online,37,4060.7924324324326,0,high,truth glass attention positive machine.,0,1,0,0,0,25,low,0,high risk country
2342,17,2026-02-12 15:13:26.224208,5517.02,USD,UAE,transfer,Hudson-Hancock,James Carter,Field skill brother person support he. exchange,online,29,3180.4986206896547,0,medium,field skill brother person support he. exchange,0,0,1,0,0,20,low,0,suspicious description
2343,630,2026-02-06 11:10:26.224208,1658.62,USD,Germany,withdrawal,Gonzalez and Sons,Bruce Crawford,Benefit world civil trip.,mobile,29,2992.547931034482,0,low,benefit world civil trip.,0,0,0,0,0,0,low,0,
2344,845,2025-10-14 17:02:26.224208,26477.8,USD,Russia,payment,"Sanchez, Ingram and Price",James Figueroa,Despite political break concern baby born.,online,27,3848.382962962962,1,high,despite political break concern baby born.,1,1,0,1,0,70,high,1,"high amount, high risk country, amount above avg"
2345,602,2025-11-13 23:12:26.224208,1921.83,USD,Ukraine,withdrawal,"Silva, Yang and Hogan",Heather Pham,Together surface concern.,online,37,4537.955135135135,0,high,together surface concern.,0,1,0,0,0,25,low,0,high risk country
2346,455,2025-09-27 11:58:26.224208,2230.85,USD,Turkey,withdrawal,Collins-Jensen,Denise Brown,Less perhaps figure sit fire.,mobile,28,4186.545,0,medium,less perhaps figure sit fire.,0,0,0,0,0,0,low,0,
2347,478,2025-11-06 08:00:26.224208,464.95,USD,USA,transfer,Gutierrez-Scott,Marisa Howard,Allow test oil wife decade.,branch,25,7582.751999999999,0,low,allow test oil wife decade.,0,0,0,0,0,0,low,0,
2348,340,2025-12-06 14:42:26.224208,157.23,USD,Germany,withdrawal,"Flores, Thompson and Reese",Joseph Carter,However course doctor wait upon.,mobile,34,2464.5179411764707,0,low,however course doctor wait upon.,0,0,0,0,0,0,low,0,
2349,569,2026-02-17 11:37:26.224208,155.77,USD,UAE,transfer,Simmons PLC,Katherine Bradford,Cover shoulder table outside.,online,33,3544.427878787879,0,medium,cover shoulder table outside.,0,0,0,0,0,0,low,0,
2350,614,2026-02-10 18:03:26.224208,3879.47,USD,UK,transfer,"Buck, Stone and Mckee",Chelsea Orr,Forget field hard let always.,branch,41,3313.749268292683,0,low,forget field hard let always.,0,0,0,0,1,10,low,0,many transactions
2351,675,2025-10-30 05:54:26.224208,4755.86,USD,UK,transfer,Brock Ltd,Dan Jones,Benefit market member.,branch,44,1701.5395454545455,0,low,benefit market member.,0,0,0,0,1,10,low,0,many transactions
2352,380,2025-11-20 04:48:26.224208,52779.2,USD,Czech Republic,payment,Campbell Ltd,Joshua Morgan,Above under senior.,mobile,30,3721.5186666666655,1,medium,above under senior.,1,0,0,1,0,45,medium,1,"high amount, amount above avg"
2353,286,2025-10-09 10:54:26.224208,244.6,USD,Russia,payment,Scott Group,Jake Gregory,Win career sell cause.,branch,35,10054.887142857144,0,high,win career sell cause.,0,1,0,0,0,25,low,0,high risk country
2354,146,2026-02-08 18:35:26.224208,1649.3,USD,Poland,transfer,"Castro, Perez and Williams",Donna Howard,Building town piece media finish.,branch,30,6302.118,0,low,building town piece media finish.,0,0,0,0,0,0,low,0,
2355,241,2026-03-15 18:50:26.224208,12728.57,USD,USA,payment,"Wells, White and Carrillo",John Lopez,Politics audience else.,mobile,34,2737.0973529411763,1,low,politics audience else.,1,0,0,1,0,45,medium,1,"high amount, amount above avg"
2356,565,2025-11-01 14:38:26.224208,32362.08,USD,UK,transfer,"Shaw, Fuller and Clark",Laura Douglas,Apply item process among religious their.,branch,44,3258.138863636364,1,low,apply item process among religious their.,1,0,0,1,1,55,medium,1,"high amount, amount above avg, many transactions"
2357,560,2026-01-24 15:59:26.224208,1312.64,USD,Belarus,withdrawal,Yang-Walker,Gary Kelly,Recently three suggest rate.,online,37,2180.5405405405404,0,high,recently three suggest rate.,0,1,0,0,0,25,low,0,high risk country
2358,214,2025-11-09 12:46:26.224208,413.17,USD,Lithuania,withdrawal,Oconnell-Lewis,Brenda Ball,Almost seat medical grow dinner. gift,branch,40,2111.28575,0,medium,almost seat medical grow dinner. gift,0,0,1,0,0,20,low,0,suspicious description
2359,746,2026-02-15 15:25:26.224208,500.67,USD,Belarus,transfer,Miller Inc,Tyler Fowler,Protect stuff treatment see.,mobile,29,3253.6444827586206,0,high,protect stuff treatment see.,0,1,0,0,0,25,low,0,high risk country
2360,235,2025-10-30 19:10:26.224208,704.02,USD,Russia,withdrawal,"Brown, Montgomery and Simon",Christian Bonilla,End truth their space party. Ð¾Ð±Ð¼ÐµÐ½,branch,31,2375.851612903225,0,high,end truth their space party. ð¾ð±ð¼ðµð½,0,1,0,0,0,25,low,0,high risk country
2361,561,2026-01-11 09:18:26.224208,2527.34,USD,Belarus,withdrawal,"Garcia, Newman and Giles",David Walker,Bank above rule.,branch,34,1594.8682352941175,0,high,bank above rule.,0,1,0,0,0,25,low,0,high risk country
2362,906,2026-01-30 09:17:26.224208,1762.74,USD,Ukraine,withdrawal,Nicholson-Guzman,Eric Hernandez,Government ahead sort.,online,26,3016.876538461538,0,high,government ahead sort.,0,1,0,0,0,25,low,0,high risk country
2363,876,2025-10-14 22:03:26.224208,649.28,USD,Russia,payment,"Robles, Smith and Patterson",Crystal Reilly,When goal woman.,mobile,25,3435.4284,0,high,when goal woman.,0,1,0,0,0,25,low,0,high risk country
2364,339,2026-02-27 10:06:26.224208,5099.87,USD,Poland,payment,"Shelton, Villanueva and Gentry",Beverly Lee,Environment color least know.,branch,24,1826.440833333333,0,low,environment color least know.,0,0,0,0,0,0,low,0,
2365,160,2026-02-06 21:12:26.224208,1029.09,USD,UK,payment,Robinson-Smith,Steven Lutz,Some site skin. Ð¾Ð±Ð¼ÐµÐ½,branch,34,1413.170294117647,0,low,some site skin. ð¾ð±ð¼ðµð½,0,0,0,0,0,0,low,0,
2366,983,2025-09-27 13:32:26.224208,12606.84,USD,UK,payment,Price-Ochoa,Jose Taylor,Just town clearly close environment well.,online,30,2249.349666666667,1,low,just town clearly close environment well.,1,0,0,1,0,45,medium,1,"high amount, amount above avg"
2367,757,2026-03-14 04:10:26.224208,1534.02,USD,USA,transfer,Copeland PLC,Diane Vincent,Board national leader less.,online,29,7486.531724137932,0,low,board national leader less.,0,0,0,0,0,0,low,0,
2368,56,2025-09-26 11:40:26.224208,2844.83,USD,USA,transfer,Smith-Brooks,Roger Walter,Coach best whom draw month reason.,online,29,3148.331724137931,0,low,coach best whom draw month reason.,0,0,0,0,0,0,low,0,
2369,440,2025-12-26 18:27:26.224208,219.74,USD,UK,payment,"Hess, Harris and Velez",Desiree Dunn,Early mother less.,mobile,26,6304.879230769231,0,low,early mother less.,0,0,0,0,0,0,low,0,
2370,819,2026-03-09 01:58:26.224208,692.9,USD,Russia,withdrawal,"Carter, Porter and Lane",Alan Reeves,Sell red official.,online,31,2306.900322580645,0,high,sell red official.,0,1,0,0,0,25,low,0,high risk country
2371,696,2026-01-05 22:50:26.224208,6507.75,USD,Poland,transfer,"Townsend, Williams and Stanley",Megan Clayton,Site thing together.,mobile,31,2574.06,0,low,site thing together.,0,0,0,0,0,0,low,0,
2372,841,2025-11-09 15:10:26.224208,4674.45,USD,Russia,payment,Franklin Ltd,Elizabeth Wood,Bad perform man hospital yeah when.,online,28,2222.0914285714284,0,high,bad perform man hospital yeah when.,0,1,0,0,0,25,low,0,high risk country
2373,555,2025-12-06 11:40:26.224208,1886.76,USD,UK,transfer,Morris PLC,Lori Johnson,Maintain feeling place recently kitchen free.,branch,27,2129.276296296296,0,low,maintain feeling place recently kitchen free.,0,0,0,0,0,0,low,0,
2374,716,2025-11-06 03:08:26.224208,589.19,USD,UAE,payment,"Griffin, Kennedy and Cook",Tracy Fox,Item citizen hope state.,branch,26,2126.7476923076924,0,medium,item citizen hope state.,0,0,0,0,0,0,low,0,
2375,864,2025-11-18 14:47:26.224208,5943.37,USD,UK,transfer,"Harris, Walker and Golden",Eric Wagner,Operation better major.,mobile,28,2328.7225000000003,0,low,operation better major.,0,0,0,0,0,0,low,0,
2376,689,2025-10-29 23:43:26.224208,1688.72,USD,Ukraine,payment,"Gordon, Grant and Oneill",April Johnston,Few later beat land.,online,30,3529.566,0,high,few later beat land.,0,1,0,0,0,25,low,0,high risk country
2377,48,2026-02-22 22:41:26.224208,1787.21,USD,UK,payment,"Brown, Monroe and Roberts",Frank Campbell,Put feel worry however.,branch,37,4328.811891891892,0,low,put feel worry however.,0,0,0,0,0,0,low,0,
2378,274,2025-12-15 20:20:26.224208,274.74,USD,Ukraine,transfer,Floyd-Dougherty,Steven Evans,Medical whatever drive moment put.,branch,27,1237.4025925925928,0,high,medical whatever drive moment put.,0,1,0,0,0,25,low,0,high risk country
2379,764,2026-01-11 16:29:26.224208,1476.31,USD,UK,payment,Fischer-Ramos,Michelle Brown,Fly entire raise region citizen.,mobile,40,2985.986,0,low,fly entire raise region citizen.,0,0,0,0,0,0,low,0,
2380,444,2025-12-07 12:32:26.224208,3159.15,USD,Czech Republic,withdrawal,Chang Ltd,Kyle York,Matter best six.,mobile,31,2926.9712903225804,0,medium,matter best six.,0,0,0,0,0,0,low,0,
2381,91,2025-09-27 23:46:26.224208,1047.19,USD,UK,payment,"Bishop, Austin and Vaughn",Breanna Morris,Else talk detail lay thing operation. consulting,online,38,3114.0807894736845,0,low,else talk detail lay thing operation. consulting,0,0,1,0,0,20,low,0,suspicious description
2382,959,2025-11-13 15:50:26.224208,2503.4,USD,UK,withdrawal,Garcia and Sons,Patricia Rivera,Recently prove necessary list respond.,branch,27,1905.539259259259,0,low,recently prove necessary list respond.,0,0,0,0,0,0,low,0,
2383,819,2025-09-28 06:07:26.224208,301.19,USD,Germany,payment,Ellis and Sons,Francisco Martinez,From set phone college fear.,branch,31,2306.900322580645,0,low,from set phone college fear.,0,0,0,0,0,0,low,0,
2384,283,2025-12-21 03:10:26.224208,305.48,USD,USA,transfer,"Cole, Oliver and Johnson",Jessica Gonzalez,Wonder economy participant player. Ð¾Ð±Ð¼ÐµÐ½,mobile,25,5881.8048,0,low,wonder economy participant player. ð¾ð±ð¼ðµð½,0,0,0,0,0,0,low,0,
2385,460,2026-02-27 13:10:26.224208,1641.03,USD,Czech Republic,withdrawal,Brown-Benton,Mary Hernandez,Their charge space.,branch,30,1922.7766666666669,0,medium,their charge space.,0,0,0,0,0,0,low,0,
2386,948,2025-12-30 16:28:26.224208,349.6,USD,UAE,transfer,Higgins Group,Janet Ware,Parent already east research thank along.,online,30,1515.8383333333334,0,medium,parent already east research thank along.,0,0,0,0,0,0,low,0,
2387,625,2026-01-10 14:05:26.224208,2719.28,USD,UK,withdrawal,Marsh and Sons,Daniel Stevenson,Later cause poor simply.,branch,32,5607.6390625,0,low,later cause poor simply.,0,0,0,0,0,0,low,0,
2388,906,2025-10-21 07:33:26.224208,3813.36,USD,Turkey,transfer,Greer-Mcgee,Dana Anderson,Structure leg third.,online,26,3016.876538461538,0,medium,structure leg third.,0,0,0,0,0,0,low,0,
2389,948,2026-03-02 08:00:26.224208,2269.65,USD,UK,payment,"Smith, Cook and Long",Benjamin Roberts,Movement or hot call real.,online,30,1515.8383333333334,0,low,movement or hot call real.,0,0,0,0,0,0,low,0,
2390,570,2025-11-06 14:46:26.224208,6420.04,USD,UAE,payment,Sherman Inc,Michaela Vargas,Continue best total.,mobile,40,2072.004,0,medium,continue best total.,0,0,0,1,0,15,low,0,amount above avg
2391,281,2025-10-16 06:14:26.224208,3287.31,USD,Russia,transfer,Lopez Group,Elizabeth Romero,Despite character reason test.,mobile,27,2823.9466666666667,0,high,despite character reason test.,0,1,0,0,0,25,low,0,high risk country
2392,71,2025-12-06 08:15:26.224208,1239.65,USD,Kazakhstan,payment,"Blevins, Gordon and Hampton",Nicole Schneider,Cause data sound buy decide summer.,branch,30,2978.3486666666668,0,high,cause data sound buy decide summer.,0,1,0,0,0,25,low,0,high risk country
2393,764,2026-01-19 00:04:26.224208,888.65,USD,USA,transfer,Ferguson-Lowe,Michael Russell,Line carry treatment.,branch,40,2985.986,0,low,line carry treatment.,0,0,0,0,0,0,low,0,
