transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,merchant,counterparty_name,description,channel,transactions_count,avg_amount_customer,high_amount_flag
1752,379,2026-01-14 15:35:26.224208,926.39,USD,Belarus,payment,Watson and Sons,Brent Parks,Each hair war.,mobile,27,1837.4692592592592,0
1753,843,2025-11-01 08:31:26.224208,153.82,USD,Kazakhstan,payment,"Downs, Phillips and Mathis",Jason Webster,Finally say drop former his subject.,online,30,1555.1776666666667,0
1754,419,2026-03-15 05:27:26.224208,136.04,USD,Lithuania,withdrawal,"Brown, Mays and Drake",Joshua Sutton,Threat blue relate whether can throw.,branch,25,5407.9844,0
1755,329,2025-12-30 02:33:26.224208,2195.43,USD,Turkey,payment,Hamilton-Whitehead,Adrian Ramsey,Reveal develop me environment president. gift,online,38,1686.3313157894736,0
1756,418,2025-11-01 03:36:26.224208,1487.67,USD,UK,payment,"Rivera, White and Noble",Vanessa Schultz,Agency third TV significant quite.,mobile,25,4548.2332,0
1757,598,2025-10-24 09:35:26.224208,399.29,USD,Kazakhstan,transfer,Smith Ltd,Catherine Cooper,Page safe one.,online,26,2636.7607692307693,0
1758,69,2025-11-24 05:50:26.224208,12314.52,USD,Kazakhstan,transfer,Adams-Gibson,Jennifer Carr,Fine success challenge stuff director off.,mobile,33,3751.233333333333,1
1759,134,2025-11-16 14:26:26.224208,1185.64,USD,Belarus,withdrawal,Ford-Barrett,Brian Wood,Station challenge full brother expect culture. Ð¿ÐµÑÐµÐ²Ð¾Ð´,branch,30,2511.248,0
1760,91,2026-03-13 21:17:26.224208,1926.22,USD,Turkey,payment,"Jacobs, Zimmerman and Smith",Brandon Perez,Official position guess mother challenge conference expert.,mobile,38,3114.0807894736845,0
1761,60,2026-03-20 06:12:26.224208,2416.66,USD,Lithuania,withdrawal,"Herrera, Watkins and Atkins",Todd Jones,Nation international share.,branch,35,3678.8588571428572,0
1762,949,2026-01-07 07:09:26.224208,2300.42,USD,Russia,withdrawal,Tran-Mclaughlin,Emily Bailey,Take how focus.,online,34,1902.2888235294117,0
1763,384,2025-11-06 23:14:26.224208,1312.15,USD,Russia,payment,Finley-Robinson,David Peck,Receive section very. crypto,mobile,29,2215.1327586206894,0
1764,932,2025-11-02 08:54:26.224208,87.21,USD,Poland,withdrawal,Johnson-Bruce,Tracy Smith,Figure security speech training from.,online,30,3492.1303333333335,0
1765,896,2025-10-22 23:18:26.224208,722.66,USD,Ukraine,withdrawal,"Mitchell, Shaw and Mcmillan",Karen Smith,Piece worry green.,mobile,25,1089.5847999999999,0
1766,484,2025-12-02 05:30:26.224208,5732.96,USD,UK,withdrawal,Elliott-Clark,Elizabeth Green,Difference professor reach receive.,branch,34,1655.004411764706,0
1767,862,2026-02-19 04:58:26.224208,188.6,USD,Ukraine,payment,Weeks-Mills,Janet Lewis,He sport investment authority live high. Ð¿ÐµÑÐµÐ²Ð¾Ð´,online,34,4591.314705882353,0
1768,476,2025-10-12 22:47:26.224208,3854.84,USD,Germany,withdrawal,Jensen Inc,Micheal Parker,Director six thus.,online,29,1938.1313793103448,0
1769,905,2025-12-02 16:57:26.224208,1216.87,USD,Kazakhstan,transfer,Duran Group,Ann Shaw,Defense field want identify up.,branch,23,1584.1873913043478,0
1770,384,2026-03-10 02:36:26.224208,43.73,USD,Turkey,withdrawal,White and Sons,Cynthia Bishop,Least paper society create treat.,online,29,2215.1327586206894,0
1771,866,2025-11-27 06:08:26.224208,3593.91,USD,Czech Republic,payment,"Washington, Wheeler and Summers",Michelle Graham,Hour bag go open chair.,branch,27,1705.1977777777777,0
1772,849,2025-10-08 09:24:26.224208,308.36,USD,Belarus,transfer,"Hicks, Miller and Taylor",Robert Mullen,Treatment move look nor. consulting,online,33,2717.342121212121,0
1773,889,2025-10-26 05:31:26.224208,1522.45,USD,Russia,transfer,Gonzalez LLC,Katherine Bennett,Become oil team head.,online,36,1678.3522222222223,0
1774,715,2025-10-13 09:49:26.224208,2920.55,USD,Turkey,withdrawal,Frye-Jackson,Ashley Pham,However feel finish entire wall nation. consulting,mobile,35,4336.234857142857,0
1775,157,2026-03-16 07:09:26.224208,858.17,USD,Czech Republic,payment,Walker-Barnett,Laura Watkins,Explain near ask college leg sure. ÐºÑÐ¸Ð¿ÑÐ°,branch,31,2957.0387096774193,0
1776,136,2025-12-17 23:12:26.224208,670.43,USD,UAE,payment,"Hall, Bell and Davis",Brian Alexander,Theory body teach.,mobile,21,2661.235714285714,0
1777,835,2025-10-11 19:38:26.224208,161.75,USD,Russia,transfer,Grant Ltd,Michelle Webster,Determine tax late either in third.,branch,24,1697.68875,0
1778,4,2026-02-26 05:13:26.224208,147.14,USD,Poland,transfer,Torres-Martin,Nicole Luna,Happy avoid performance town boy hard.,online,34,2397.7561764705883,0
1779,607,2025-12-24 01:49:26.224208,988.49,USD,Turkey,withdrawal,Jackson PLC,Barbara Walsh,White southern yard.,mobile,33,1651.98,0
1780,389,2026-03-18 09:50:26.224208,1200.89,USD,Turkey,transfer,"Smith, Ramsey and Dean",Catherine Hill,Ball spend start.,mobile,20,1890.89,0
1781,982,2025-10-19 18:05:26.224208,816.85,USD,Belarus,payment,Rivera-Miller,Richard Klein,Newspaper contain between organization.,mobile,32,3767.2909375,0
1782,233,2026-03-10 19:53:26.224208,2983.37,USD,Poland,payment,"Burns, Lucero and Dunn",James Hodge,Us government something generation scene civil.,online,37,1755.1132432432432,0
1783,576,2026-02-05 17:50:26.224208,2303.31,USD,UAE,withdrawal,Hutchinson Inc,Laura Collins,Join interesting huge quickly concern.,branch,27,3301.2014814814816,0
1784,266,2025-12-22 00:35:26.224208,9143.01,USD,Russia,payment,"Baxter, Shah and Brady",Michelle Moore,Couple economic imagine project sound eye.,branch,35,2400.2882857142854,0
1785,497,2025-10-28 18:13:26.224208,7262.16,USD,Poland,payment,Mann-Jarvis,Elizabeth Dawson,Important most keep staff.,online,31,5014.197096774193,0
1786,627,2026-02-16 12:43:26.224208,4244.12,USD,Lithuania,transfer,Foster-Ferguson,Michael Schwartz,Organization order available others.,online,36,2876.146388888889,0
1788,545,2025-12-28 06:18:26.224208,1229.71,USD,Kazakhstan,transfer,Williams-Rivera,Ruth Archer,Ago meet standard particularly together.,mobile,31,1884.0974193548388,0
1789,901,2026-02-25 05:40:26.224208,177.85,USD,Czech Republic,transfer,Guzman Inc,Nicole Espinoza,Force yes safe TV course foot.,mobile,33,2899.201515151515,0
1790,11,2025-11-03 15:04:26.224208,2584.05,USD,UAE,transfer,Mckinney Ltd,Tiffany Joseph,Suddenly care admit thousand all.,branch,27,1872.2459259259258,0
1791,258,2026-01-20 02:52:26.224208,3965.03,USD,Lithuania,withdrawal,Lester-Garrett,Jackie Lambert,Activity operation talk. cash out,branch,28,8163.827857142858,0
1792,391,2025-09-27 07:41:26.224208,683.91,USD,Ukraine,transfer,"Jenkins, Jenkins and Adams",Luis Mullen II,Step worry ahead agreement.,branch,31,1845.0045161290323,0
1793,109,2025-12-03 09:21:26.224208,1022.44,USD,Germany,withdrawal,"Spence, Abbott and Curtis",Robert Wallace,Floor anyone one business opportunity.,branch,42,4182.144285714286,0
1794,627,2025-12-27 14:43:26.224208,1533.34,USD,USA,withdrawal,Smith-Day,Cassandra Johnson,Half year guy.,online,36,2876.146388888889,0
1795,501,2026-03-13 18:41:26.224208,3481.6,USD,Lithuania,transfer,Terry-Martinez,Mr. Jonathan Harvey,Radio doctor fight hospital.,online,23,2468.9773913043477,0
1796,680,2026-03-03 06:14:26.224208,1285.71,USD,UK,withdrawal,"Bentley, Riddle and Lynch",Leslie Goodwin,Stand step whatever summer.,mobile,30,4238.5019999999995,0
1797,578,2025-11-22 05:07:26.224208,437.46,USD,USA,payment,Martin-Barton,Aaron Williams MD,Morning TV reality food sea while.,online,42,2040.6183333333333,0
1798,24,2025-09-28 12:06:26.224208,3054.37,USD,Germany,transfer,Miller-Peterson,Kevin Eaton,Reveal increase total.,online,28,2140.6121428571428,0
1799,585,2025-12-08 08:48:26.224208,1119.63,USD,UAE,transfer,Morales-Castaneda,Kristen Koch,Industry open sense.,online,38,3030.32552631579,0
1800,600,2026-03-12 01:08:26.224208,554.19,USD,Belarus,transfer,Romero-Barron,Jennifer Bryant,Finish garden unit poor provide hard.,online,35,2445.4665714285716,0
1801,493,2025-09-27 18:42:26.224208,214.14,USD,Czech Republic,withdrawal,Jimenez-Smith,Sandra Reynolds,Alone hold decade sometimes.,online,31,3033.542258064516,0
1802,877,2025-09-24 21:20:26.224208,1218.39,USD,Russia,transfer,Hodge LLC,Matthew Foster,Yet provide truth.,branch,25,2120.578,0
1803,247,2025-11-22 13:01:26.224208,2705.48,USD,Czech Republic,payment,Lopez Group,Stacey Blackburn,Continue structure realize.,online,38,8387.842368421052,0
1804,921,2025-11-15 05:56:26.224208,1264.0,USD,USA,transfer,"Bowman, Adams and Washington",Jennifer Wilson,Claim feeling old field off standard.,online,34,1565.3520588235294,0
1805,539,2026-02-10 07:42:26.224208,1106.44,USD,USA,payment,Powell-Ramirez,Dr. Kelsey Davidson,Air low always across cover.,online,36,2409.1902777777777,0
1806,17,2025-12-18 04:05:26.224208,315.3,USD,Lithuania,withdrawal,Johnson-Nash,Kathryn Bryant,Month including player something large claim.,branch,29,3180.4986206896547,0
1807,47,2026-03-07 20:31:26.224208,6671.04,USD,UK,withdrawal,"Barron, Andrews and Poole",Alexander Anderson,Remember mean federal group.,branch,35,2575.058285714286,0
1808,56,2026-02-08 14:19:26.224208,171.48,USD,Lithuania,payment,Willis-Love,Kim Williams,Improve at challenge offer example child.,online,29,3148.331724137931,0
1809,581,2025-10-11 06:21:26.224208,16860.55,USD,UK,transfer,"Gibbs, Hansen and Horne",Kristin Martin,Speak both assume believe.,online,27,3190.109259259259,1
1810,807,2025-12-13 15:14:26.224208,2020.14,USD,Ukraine,withdrawal,Brown-Thomas,Hannah Fuller,Scene lawyer really.,branch,38,2450.2776315789474,0
1811,592,2026-02-23 21:21:26.224208,2713.35,USD,Lithuania,withdrawal,Chan PLC,Charles Evans,Use art poor too past person.,branch,35,2347.4922857142856,0
1812,108,2026-01-15 22:17:26.224208,2953.23,USD,Belarus,withdrawal,Porter Ltd,Stacey Harrison,Health professor degree along.,mobile,36,3141.1458333333335,0
1813,366,2026-01-18 09:28:26.224208,5393.33,USD,Poland,transfer,"Riley, Smith and Russell",Logan Sullivan,Present treatment position. cash out,mobile,23,2360.426086956522,0
1814,741,2025-10-15 11:52:26.224208,1568.24,USD,UK,transfer,Holmes and Sons,Dennis Hughes,Vote on tax hundred machine man.,mobile,32,2468.5265625,0
1815,656,2026-02-04 17:26:26.224208,2090.57,USD,Germany,withdrawal,Dominguez-Moore,David Murphy,Reason worker house the.,branch,25,1644.8528,0
1816,282,2026-03-01 23:00:26.224208,426.2,USD,Ukraine,withdrawal,Christensen LLC,Mark Thomas,Be entire this away training impact.,online,20,3663.6095,0
1817,811,2025-11-05 07:18:26.224208,1033.94,USD,Russia,transfer,"Rivers, Rodriguez and Gill",Lisa Bryan,Nice Mrs seven though.,branch,35,2242.363428571429,0
1818,56,2026-01-23 08:02:26.224208,3734.49,USD,Poland,withdrawal,Holder-Barnes,Vincent Taylor,Animal require house.,online,29,3148.331724137931,0
1819,211,2026-01-11 09:42:26.224208,536.01,USD,Poland,withdrawal,"Young, Miranda and Cameron",Brianna Warren,While argue discussion.,mobile,37,2042.8229729729728,0
1820,605,2025-11-23 10:49:26.224208,716.68,USD,Kazakhstan,withdrawal,Ford LLC,Shawn Smith,At discussion total site half.,mobile,41,4731.862926829268,0
1821,222,2026-02-16 03:09:26.224208,1878.94,USD,Ukraine,payment,West and Sons,Amy Garcia,Practice approach thought hold.,mobile,30,6315.472,0
1822,933,2025-12-19 03:03:26.224208,19876.4,USD,UK,withdrawal,Phillips-Martinez,Jennifer Parks,Term between through.,mobile,24,5547.951249999999,1
1823,874,2025-09-24 18:40:26.224208,458.72,USD,Russia,transfer,Myers Group,Anthony Berry,Quality western go.,online,28,2092.8692857142855,0
1824,911,2026-03-10 21:29:26.224208,348.66,USD,Russia,transfer,Martin-Campbell,Kyle Warren,Beautiful special school training career.,mobile,52,2519.5267307692307,0
1825,793,2025-11-11 08:31:26.224208,23326.83,USD,Turkey,withdrawal,"Stanton, Evans and Flowers",Zachary Mercado,By cost reality issue majority.,mobile,33,3454.6824242424245,1
1826,261,2026-02-12 03:46:26.224208,4561.79,USD,Lithuania,payment,Brewer-Bennett,Donna Christensen,Election for itself face.,mobile,41,4002.8834146341464,0
1827,920,2025-12-30 10:48:26.224208,1799.4,USD,Russia,payment,Morse-Clark,Angela Boyd,Yard kid final serious we worker easy.,mobile,23,1647.8926086956521,0
1828,204,2026-01-01 08:55:26.224208,2420.52,USD,Belarus,withdrawal,"Hess, Kirk and Carter",Jaime Davis,Quite such perform entire nation central.,online,28,4811.5125,0
1829,350,2025-11-06 23:55:26.224208,1971.25,USD,Poland,payment,"White, Walter and Marks",Jason Warren,His current section discover.,branch,19,2798.6463157894736,0
1830,7,2025-12-31 07:41:26.224208,1745.51,USD,Lithuania,transfer,"Smith, Williams and Duran",Lindsey Sellers,I play increase memory deep whatever person.,online,34,2791.5594117647056,0
1831,822,2025-12-25 14:30:26.224208,309.14,USD,UAE,withdrawal,"Walker, Mckenzie and Smith",Rita Wright,Set can for those feel.,online,35,7934.268571428571,0
1832,391,2025-10-15 00:45:26.224208,4463.08,USD,UK,transfer,Riley Inc,Angela Jensen,Heart star staff cultural.,branch,31,1845.0045161290323,0
1833,402,2026-02-02 08:57:26.224208,2841.91,USD,Czech Republic,withdrawal,Todd Group,Teresa Myers,Line practice these effort.,online,37,2687.810540540541,0
1834,817,2026-03-21 14:14:26.224208,1451.26,USD,Belarus,withdrawal,"Alexander, Taylor and Ray",Kristin Suarez,Finally management begin authority fire throw.,online,31,1999.91,0
1835,597,2026-02-17 05:32:26.224208,1770.52,USD,Lithuania,withdrawal,Ho-Meadows,Timothy Huffman,Tv toward ball education.,online,26,3320.2646153846154,0
1836,31,2025-11-22 17:40:26.224208,2567.35,USD,UAE,payment,Mahoney Group,Deborah Nelson,Agent more watch.,mobile,34,2104.042941176471,0
1837,599,2025-09-27 04:24:26.224208,4502.97,USD,Poland,withdrawal,Houston-Chen,Brandon Thompson,Political hot into several nation.,online,16,1868.2225,0
1838,5,2025-10-14 19:47:26.224208,40.15,USD,Belarus,transfer,Lloyd-Bond,James Patterson,Employee vote back woman ball since.,branch,34,1938.9576470588236,0
1839,165,2026-01-23 17:40:26.224208,1048.5,USD,Russia,transfer,Williams-Robinson,Alison May,Along foreign task.,online,30,2955.8776666666668,0
1840,645,2025-10-27 21:16:26.224208,386.78,USD,Poland,withdrawal,Nolan PLC,Jasmine Perry,Guess me light think difficult.,mobile,32,1818.3846875,0
1841,438,2025-12-06 04:15:26.224208,776.93,USD,Ukraine,payment,Turner-Moore,Teresa Rhodes,Moment message case key war series.,online,27,2324.9325925925928,0
1842,478,2026-02-26 12:01:26.224208,1066.98,USD,Ukraine,transfer,Crawford-Rodriguez,Michael Williams,Share trial day team quite.,mobile,25,7582.7519999999995,0
1843,456,2025-12-06 13:26:26.224208,898.09,USD,USA,payment,Taylor Inc,Hannah Wilkerson,Process ask fire sometimes.,mobile,23,6245.679130434783,0
1844,906,2026-01-12 01:03:26.224208,226.33,USD,Lithuania,withdrawal,Townsend-Martinez,Valerie Parks,International read eight issue.,mobile,26,3016.876538461538,0
1845,321,2026-01-09 08:27:26.224208,1470.96,USD,Belarus,withdrawal,Morrison LLC,Benjamin Hall,American nothing compare dark trial local.,branch,33,2215.6327272727276,0
1846,545,2025-11-07 04:51:26.224208,1324.1,USD,USA,withdrawal,"Martinez, Robertson and Simmons",Aaron Mckenzie,Owner total take.,branch,31,1884.0974193548388,0
1847,960,2025-12-01 21:34:26.224208,4581.63,USD,UK,withdrawal,Velez and Sons,Daniel Taylor,Generation city first.,online,37,1944.1324324324328,0
1848,936,2025-10-07 17:33:26.224208,3250.91,USD,UK,transfer,Walker and Sons,James Collier,Industry product movement first no.,online,29,2580.119310344827,0
1849,444,2026-03-09 17:25:26.224208,11157.64,USD,UAE,withdrawal,"Day, Alexander and Andrews",Dr. Kaitlyn Moore,Design eye detail. cash out,online,31,2926.9712903225804,1
1850,421,2026-03-16 02:04:26.224208,1373.66,USD,Turkey,transfer,Tucker-Mcmillan,Christopher Norman,Charge say American.,mobile,32,3068.8621875,0
1851,800,2026-01-27 11:06:26.224208,3264.54,USD,Belarus,transfer,Bailey-Burnett,Austin Holden,Drive industry music husband wrong.,branch,29,2595.892068965517,0
1852,791,2026-01-11 06:20:26.224208,73.15,USD,Kazakhstan,payment,Daniel-Smith,Tyler Snyder,Knowledge central open program assume.,online,25,3007.1620000000003,0
1853,248,2025-11-08 14:29:26.224208,12359.19,USD,Kazakhstan,transfer,"Newman, Nelson and Christian",Troy Mcguire,Friend hotel sea director major writer.,mobile,31,5320.8896774193545,1
1854,508,2026-02-27 15:34:26.224208,3037.36,USD,Lithuania,payment,Page-Roman,Sean Douglas,Score might offer hour society future. Ð¾Ð±Ð½Ð°Ð»,mobile,28,2758.4199999999996,0
1855,244,2025-10-28 05:21:26.224208,283.01,USD,Czech Republic,transfer,Price-Robles,Jose Swanson,Population their color.,online,32,3719.7771875,0
1856,963,2026-01-02 10:36:26.224208,1756.1,USD,Czech Republic,transfer,Mccann-Anderson,Carrie Garcia,Character suffer identify save term animal.,online,30,1937.8546666666666,0
1857,340,2025-10-10 15:08:26.224208,6485.49,USD,Belarus,payment,Bradley-Miller,Scott Ortega,Interest become blue they instead.,online,34,2464.5179411764707,0
1858,661,2026-02-14 11:27:26.224208,694.8,USD,Ukraine,transfer,"Galvan, Horne and Williams",John Rogers,Hard may think go daughter.,branch,33,3281.505757575758,0
1859,548,2026-01-03 17:06:26.224208,1891.73,USD,Ukraine,transfer,"Robinson, Cardenas and Brown",Anna Reed,Mean computer range rate poor.,online,23,1943.6869565217391,0
1860,376,2025-10-29 09:03:26.224208,2337.58,USD,Germany,withdrawal,English-Atkinson,Bobby Short,Product build focus government loss I. loan return,branch,31,3358.7748387096776,0
1861,557,2025-11-05 19:56:26.224208,516.37,USD,USA,withdrawal,"Rodriguez, Chavez and Rivera",Kent Cooper,Dinner same soon financial weight success. consulting,mobile,27,4766.757037037037,0
1862,303,2026-02-23 21:18:26.224208,335.29,USD,USA,payment,Bright PLC,Brian Meyer,Range garden all evening.,branch,36,2458.0833333333335,0
1863,128,2025-11-20 14:58:26.224208,1588.6,USD,Turkey,payment,Davidson Group,Jessica Eaton,Small subject fly billion. Ð¾Ð±Ð¼ÐµÐ½,online,28,1898.3178571428573,0
1864,657,2025-09-29 13:30:26.224208,295.93,USD,Poland,payment,Mcdonald-Thomas,Alvin Parker,Enjoy before such heart.,branch,34,1713.6188235294119,0
1865,547,2025-11-13 04:15:26.224208,4234.75,USD,Lithuania,transfer,Williams Ltd,Alan Stafford,Hot race peace others go.,branch,32,4722.7171875,0
1866,890,2025-11-04 22:27:26.224208,1465.23,USD,USA,payment,Mclaughlin-Wiley,Lindsay Vasquez MD,Book third charge note actually. exchange,branch,34,3572.279117647059,0
1867,81,2026-02-07 14:42:26.224208,516.6,USD,Lithuania,withdrawal,Stuart Inc,April Harper,Impact question live main participant.,branch,24,3477.626666666667,0
1868,614,2025-11-07 19:28:26.224208,1844.02,USD,Germany,payment,Reed LLC,Joseph Taylor,Occur until training win face main.,online,41,3313.749268292683,0
1869,885,2026-01-06 05:26:26.224208,1833.28,USD,Lithuania,transfer,"Johnson, Boyd and Khan",Erica Oliver,Adult conference where officer.,branch,31,4025.9606451612904,0
1870,369,2026-01-09 15:24:26.224208,3210.01,USD,Kazakhstan,transfer,"Dickerson, Brown and Mccormick",Elizabeth Acosta,Can minute law if impact.,branch,27,6053.1781481481485,0
1871,18,2025-10-25 18:20:26.224208,2323.15,USD,Kazakhstan,withdrawal,Sullivan Inc,Aimee Haley,Time parent talk keep.,mobile,30,3113.1573333333336,0
