transaction_id;customer_id;transaction_date;amount;currency;country;transaction_type;merchant;counterparty_name;description;channel
5193;486;2025-12-24 18:58:26.224208;334.28;USD;Lithuania;transfer;Mcpherson and Sons;Amy Johnson;Data bed show whole blue catch.;online
5194;467;2026-03-14 06:30:26.224208;3342.45;USD;USA;payment;Miller-Rogers;Daniel Richardson;Born western reach operation increase brother.;mobile
5195;710;2025-10-20 12:34:26.224208;1062.56;USD;Ukraine;transfer;Kemp, Richmond and Murray;Kristin Robinson;Drug individual question while.;mobile
5196;272;2026-01-03 19:39:26.224208;1101.27;USD;USA;payment;Foster-Figueroa;Alexandria Baker;Price cost deal sometimes.;mobile
5197;8;2025-10-21 13:29:26.224208;1180.52;USD;USA;transfer;Buck, Martin and Brown;Nicholas Reid;Military among represent thought.;branch
5198;950;2025-12-31 15:39:26.224208;4009.44;USD;Poland;payment;Hall Inc;Brianna Chan;Research south avoid drive.;mobile
5199;755;2026-02-21 18:55:26.224208;1420.91;USD;Czech Republic;payment;Huffman-Vasquez;Andrew Vazquez;Could something choice within party.;online
5200;830;2025-12-21 20:21:26.224208;2519.08;USD;Germany;transfer;Woods, Brown and Sanchez;Lisa Wilson;Understand partner weight.;branch
5201;930;2026-02-06 19:38:26.224208;409.03;USD;Turkey;transfer;Schultz LLC;Kenneth Johnston;Image bit quality.;mobile
5202;812;2026-01-05 14:17:26.224208;1086.35;USD;Lithuania;withdrawal;Powell Inc;William Steele;Through range mind box. обмен;online
5203;565;2026-03-20 11:18:26.224208;868.86;USD;UAE;withdrawal;Taylor-Washington;Mary David;First poor visit section treatment card.;online
5204;58;2026-03-18 02:33:26.224208;2458.6;USD;Kazakhstan;withdrawal;Ritter, White and Kane;Susan Livingston;Black past surface situation.;branch
5205;520;2025-12-09 03:04:26.224208;1833.28;USD;Ukraine;withdrawal;Morales-Henry;Brian Richardson;Deep organization knowledge election.;online
5206;105;2026-02-08 21:53:26.224208;279.34;USD;Belarus;transfer;Herring, Tyler and Peterson;Michael Spears;About reach occur.;branch
5207;862;2025-10-22 18:14:26.224208;11131.38;USD;Ukraine;payment;Stephens-Brown;Andrew Hardy;Doctor little probably place win thing.;branch
5208;635;2025-12-22 02:07:26.224208;2813.85;USD;Germany;transfer;Young-Rodriguez;Regina May;Born finally type red need.;branch
5209;168;2025-12-09 10:23:26.224208;18266.08;USD;Germany;transfer;Nelson Ltd;Jonathan Mason;Mention hit staff necessary occur close.;online
5210;319;2026-03-11 14:40:26.224208;215.43;USD;Germany;withdrawal;Gates, Pierce and Schwartz;Meredith Richards;Feel head campaign look who.;branch
5211;404;2026-01-15 11:02:26.224208;1381.0;USD;Poland;transfer;Mcmillan-Shaw;James Chandler;For challenge form increase realize.;online
5212;559;2026-01-13 00:32:26.224208;922.51;USD;UK;transfer;Miller, Adams and Price;Jennifer Jackson;Seek consumer admit.;online
5213;255;2026-02-08 23:19:26.224208;1695.67;USD;UAE;payment;Miller, Delgado and Castro;Sheri Smith;Kind line real.;online
5214;149;2025-09-23 23:01:26.224208;715.84;USD;UAE;payment;Brown, Johnson and Smith;Tonya Moore;Moment Democrat check newspaper return.;branch
5215;851;2025-09-27 16:54:26.224208;6407.47;USD;Kazakhstan;transfer;Molina, Vasquez and Wright;William Mosley;Somebody he nearly middle believe evening.;online
5216;139;2025-10-03 21:20:26.224208;4111.73;USD;Turkey;withdrawal;Harrison-Casey;Ashley Mullins;That young feeling.;branch
5217;978;2025-10-11 18:20:26.224208;3703.59;USD;Germany;withdrawal;Gomez-Conley;Christine Williamson;Hard consider many time.;mobile
5218;553;2026-03-16 20:56:26.224208;252.84;USD;UK;withdrawal;Benjamin, Martin and Cannon;Mary Griffin MD;Candidate happy me.;mobile
5219;187;2025-11-15 10:49:26.224208;4360.53;USD;Ukraine;transfer;Hill-Cordova;James Hall;Because manager much property wish.;online
5220;855;2026-02-07 06:14:26.224208;2405.68;USD;Kazakhstan;transfer;Hoover-Howard;Donald Johnson;Girl word soon past job could.;mobile
5221;129;2025-11-28 14:36:26.224208;224.0;USD;Poland;withdrawal;Perez, Rodriguez and Bowers;Elizabeth Bean;Lead yard can loss bill.;online
5222;397;2025-11-23 01:50:26.224208;1661.37;USD;Belarus;payment;Pollard-Jackson;Jennifer Tran;Unit various administration know hand action.;branch
5223;832;2025-12-25 22:09:26.224208;2769.69;USD;UK;payment;Johnson-Riley;Stephanie Walker;Run interest have computer.;online
5224;698;2025-11-02 21:40:26.224208;1358.84;USD;Poland;withdrawal;Hamilton-Pratt;Shannon Howard;Attack which early scientist each high.;branch
5225;602;2026-02-24 16:42:26.224208;3097.44;USD;UK;payment;Porter PLC;Dr. Javier Gillespie;In reason course. обнал;branch
5226;899;2025-11-23 17:31:26.224208;2102.36;USD;Germany;transfer;Santiago-Hull;Kathryn Evans;Anything anything attorney also ten.;online
5227;365;2025-10-13 13:11:26.224208;273.02;USD;Turkey;payment;Hart, Armstrong and Lewis;Kristen Chandler;Focus nor so. crypto;online
5228;340;2025-12-16 19:26:26.224208;441.96;USD;Poland;payment;Day Ltd;Olivia Greene;Pull beyond product. crypto;online
5229;905;2025-10-07 01:36:26.224208;2134.13;USD;Russia;withdrawal;Vazquez LLC;Rebecca Berry;You bad food read.;mobile
5230;213;2026-02-05 05:39:26.224208;586.32;USD;Belarus;payment;Jackson Ltd;Bradley Butler;Simply support mind service responsibility.;mobile
5231;969;2025-10-27 22:49:26.224208;5213.26;USD;Ukraine;transfer;Beck, Tran and Meyer;Randy Cohen;He firm guy hope far sound.;online
5232;850;2025-10-19 02:51:26.224208;6133.87;USD;Turkey;payment;Mccullough PLC;Michael Brown;Probably ground accept art.;mobile
5233;265;2025-12-18 02:56:26.224208;9132.0;USD;Russia;withdrawal;Byrd-Hawkins;John Moore;Law piece eight network detail.;branch
5234;131;2026-02-09 12:48:26.224208;51.0;USD;Turkey;transfer;Palmer-Patel;Andrew Huff;Value must find.;branch
5235;988;2026-02-23 09:29:26.224208;8106.76;USD;USA;withdrawal;Stephens, Estrada and Hart;Scott Rogers;Message exactly approach piece.;online
5236;826;2026-03-18 10:40:26.224208;939.66;USD;Czech Republic;withdrawal;Johnson-Wilson;Jamie Castillo;Include same population.;branch
5237;135;2026-03-09 02:02:26.224208;469.23;USD;Turkey;withdrawal;Jensen Ltd;Amanda Fowler;Eat power region player.;mobile
5238;866;2025-12-20 03:26:26.224208;1152.57;USD;Poland;payment;Solis Ltd;Alex Briggs;Song now appear window.;branch
5239;887;2025-10-20 13:47:26.224208;726.64;USD;Czech Republic;transfer;Perry, Bryant and Brooks;Richard Hill;Citizen probably town hospital according. consulting;branch
5240;530;2025-11-10 13:04:26.224208;7449.46;USD;Poland;withdrawal;Bauer-Chapman;Teresa Reid;Model market person team more.;online
5241;989;2026-01-20 04:20:26.224208;3216.33;USD;Kazakhstan;transfer;Williamson Inc;Henry Foster;Offer blue machine list what child.;branch
5242;948;2026-01-13 11:45:26.224208;2197.41;USD;UK;transfer;Camacho-Williamson;Jason Potts;Around each film floor structure.;branch
5243;745;2025-10-20 05:08:26.224208;7486.78;USD;Germany;payment;Long-Guerrero;Dana Decker;Fire model bag bill design.;mobile
5244;670;2026-03-11 23:34:26.224208;1085.14;USD;UAE;transfer;Martinez PLC;Ethan Smith;Stay since responsibility sea rich.;mobile
5245;452;2026-01-15 10:49:26.224208;4049.95;USD;Turkey;payment;Montoya PLC;Linda Peters;Sing today produce beyond risk.;branch
5246;731;2025-11-06 16:31:26.224208;2195.91;USD;Russia;payment;Rodriguez Inc;Robert Gross;Adult most stage benefit majority.;branch
5247;740;2025-11-08 12:59:26.224208;2872.69;USD;Ukraine;payment;Lucero Inc;Kendra Pearson;Open main stop here we door.;online
5248;77;2025-12-23 12:45:26.224208;185.54;USD;Russia;withdrawal;May, Ball and Yang;Michael Cooper;Be sing same friend.;mobile
5249;867;2025-10-01 02:38:26.224208;130.85;USD;Poland;payment;Hodges, Travis and Johnson;Alexis Carney MD;Leg increase network reveal.;mobile
5250;233;2025-10-26 13:03:26.224208;1389.34;USD;UAE;withdrawal;Kim-Simpson;Adam Grant;Question perhaps agency.;branch
5251;663;2025-11-04 17:36:26.224208;1497.88;USD;UK;withdrawal;Chambers, Reid and Adams;Veronica Mills;Thus piece difficult man.;online
5252;958;2026-02-18 15:13:26.224208;1578.73;USD;Germany;transfer;Coleman-Mendez;Steve Martinez;Minute size community.;branch
5253;193;2025-09-28 09:53:26.224208;1164.44;USD;Ukraine;payment;Martinez Group;Tanner Walker;Republican out floor shoulder pick government.;mobile
5254;819;2026-01-17 15:11:26.224208;6910.12;USD;UK;withdrawal;Simmons, Meyer and Young;Brittany Luna;Field deep necessary.;branch
5255;211;2025-10-09 13:21:26.224208;146.17;USD;Lithuania;transfer;Oliver-Burns;Andres Cantrell;Very remember including their.;online
5256;408;2025-09-23 20:28:26.224208;200.97;USD;Germany;transfer;Spears-Gray;Mary Chang;Hotel production yard money whose shake.;online
5257;476;2025-12-17 07:29:26.224208;603.77;USD;USA;transfer;Compton-Martin;Danielle Peters;Financial more common box.;online
5258;531;2026-03-06 22:02:26.224208;241.86;USD;Czech Republic;payment;Brady, Lang and Gardner;Jacob Price;Model ten answer.;online
5259;460;2025-10-17 08:00:26.224208;31.42;USD;UK;withdrawal;Romero, Sanchez and Jackson;Michele Patton;Relate leg great sound old study.;online
5260;877;2026-01-21 14:35:26.224208;7898.73;USD;UK;transfer;Villarreal LLC;Sarah Wilson;Heart image wrong wrong.;mobile
5261;388;2026-02-12 14:09:26.224208;2594.39;USD;Lithuania;payment;Wells-White;Paul Wilson;Reason week much whether.;branch
5262;31;2026-02-21 08:38:26.224208;276.36;USD;UK;transfer;Robbins, Davis and Harris;Brenda Johnston;Enter until cut.;online
5263;416;2026-01-29 08:20:26.224208;174.84;USD;Lithuania;payment;Livingston-Garcia;William Bruce;Particular school assume to.;mobile
5264;2;2025-12-15 17:31:26.224208;185603.52;USD;Lithuania;transfer;Jenkins, Smith and Phillips;Abigail Ryan;No someone against religious.;branch
5265;442;2025-12-31 10:09:26.224208;218.79;USD;Russia;transfer;Owen, Davis and Wright;Sharon Wilson;A eye hard hope town.;branch
5266;947;2026-01-06 08:25:26.224208;66.01;USD;Poland;withdrawal;Ray-Cunningham;Jennifer Park;Develop produce federal choice.;mobile
5267;946;2025-11-05 23:02:26.224208;443.57;USD;Czech Republic;payment;Hernandez PLC;Edward Warren;That knowledge interest both travel.;mobile
5268;589;2026-02-23 02:12:26.224208;2217.66;USD;Ukraine;withdrawal;Becker, Thompson and Gordon;Thomas Chavez;President condition nor economy owner.;online
5269;989;2025-11-18 04:45:26.224208;779.72;USD;UAE;withdrawal;Cross and Sons;Tyrone Fowler;World across hospital lot full.;mobile
5270;461;2025-12-15 15:10:26.224208;158.96;USD;UK;transfer;Walsh Inc;Deborah Davis;Almost friend structure sit. loan return;mobile
5271;720;2025-10-24 03:13:26.224208;2643.48;USD;UK;transfer;James and Sons;Samuel Parker;Always positive ten by situation model thank.;mobile
5272;459;2025-12-21 15:28:26.224208;676.74;USD;Poland;transfer;Riggs-Jordan;David Gomez;One lay price this. перевод;online
5273;484;2025-11-24 09:51:26.224208;672.03;USD;Germany;payment;Sullivan-Sullivan;Emily Murray;Skin source field.;branch
5274;51;2025-12-12 03:04:26.224208;1381.87;USD;Poland;transfer;Young-Wells;Jacob Gonzalez;Policy live sport cover car build.;online
5275;945;2025-10-15 06:36:26.224208;3785.21;USD;USA;withdrawal;Ortiz Inc;Christian Cunningham;Most keep later.;branch
5276;907;2025-09-24 08:16:26.224208;19255.83;USD;Kazakhstan;transfer;Watkins, Baker and Scott;Joshua Nelson;Official world goal human. loan return;mobile
5277;266;2025-09-27 21:31:26.224208;1446.22;USD;Turkey;transfer;Morton, Gomez and Jackson;Kristine Foster;Anything idea keep capital. consulting;branch
5278;655;2025-10-27 06:09:26.224208;1311.58;USD;Germany;withdrawal;Kerr-Frederick;Brian Parker;Name today skin most newspaper.;branch
5279;457;2026-03-09 12:04:26.224208;726.94;USD;Czech Republic;withdrawal;Franklin, Avery and Spencer;Mallory Smith;Industry power matter fine great.;branch
5280;33;2025-11-24 13:48:26.224208;708.39;USD;Russia;payment;Evans-Lucas;Kyle Kim;Age about size PM different service. loan return;online
5281;874;2025-12-02 11:50:26.224208;4706.61;USD;Lithuania;payment;Mccall, Owen and Kim;Michael Williams;Near glass election common notice.;online
5282;897;2025-10-23 14:14:26.224208;243.05;USD;Russia;transfer;Henderson-Hernandez;Frederick Lopez;Herself front next even evidence fly.;branch
5283;676;2026-03-15 13:56:26.224208;2139.7;USD;Poland;withdrawal;Burke PLC;Amanda Hall;Teacher available well foreign or.;online
5284;666;2025-11-30 06:03:26.224208;2557.28;USD;Russia;payment;Villanueva-Gates;Brandon Ramsey;Third film pass resource.;mobile
5285;955;2026-02-02 18:59:26.224208;5144.89;USD;Turkey;withdrawal;Mitchell Group;Theodore Hawkins;Carry also statement free evidence.;online
5286;258;2026-01-12 02:47:26.224208;30430.74;USD;Poland;payment;Lawson-Lawson;Randy Gonzales;Focus free court me serious.;online
5287;968;2026-03-21 17:19:26.224208;2687.95;USD;Kazakhstan;transfer;Fuller PLC;John Weber;Threat last full five full past.;mobile
5288;626;2025-10-30 23:24:26.224208;1595.47;USD;Ukraine;withdrawal;Mejia, Johnson and Miller;Stacy Mitchell;Approach throughout wish court change.;branch
5289;598;2025-09-28 19:56:26.224208;347.4;USD;Kazakhstan;payment;Warren and Sons;John Oneal;Tend their two.;branch
5290;98;2025-11-28 02:05:26.224208;3288.0;USD;UAE;withdrawal;Bond-Moore;Sean Thomas;Book create next.;branch
5291;375;2025-09-23 18:57:26.224208;20.95;USD;Russia;payment;Robbins and Sons;Jennifer Wells;Case model stop. обмен;online
5292;269;2026-03-17 19:09:26.224208;356.69;USD;Kazakhstan;transfer;Hayes Group;Krystal Tanner;Soldier fast try travel when.;online
5293;527;2025-11-18 08:32:26.224208;132.29;USD;Belarus;transfer;Johns, Lopez and Love;Jason Dean;Author phone away election head.;branch
5294;401;2026-02-06 11:39:26.224208;2395.0;USD;UAE;withdrawal;Rosario PLC;Cathy Bennett;Exactly just why worry wife.;branch
5295;269;2025-11-02 20:57:26.224208;3602.9;USD;USA;transfer;Hughes Group;Brett Martin;Sure upon laugh.;mobile
5296;295;2026-01-11 19:18:26.224208;7808.25;USD;Kazakhstan;payment;Park-Perez;Tony Weber;During entire site. перевод;mobile
5297;140;2025-12-25 09:19:26.224208;6586.28;USD;Czech Republic;payment;Wilkerson-Bruce;Charlene Cohen;Artist result store.;online
5298;177;2025-10-17 19:24:26.224208;2788.96;USD;USA;payment;Richards, Flores and Tate;Jamie Roberts;Positive have artist tree will.;online
5299;435;2025-10-17 10:53:26.224208;208.2;USD;Kazakhstan;transfer;Moreno-Booker;Brandi Spencer;Guy identify actually beautiful.;mobile
5300;83;2025-10-09 09:14:26.224208;5070.53;USD;UK;payment;Cummings-Key;Katherine Bradford;Your account purpose until large soon.;mobile
5301;947;2026-02-07 15:04:26.224208;416.08;USD;UK;payment;Patel, Henry and Doyle;Jaclyn Burton;Detail conference record professional international.;mobile
5302;397;2025-11-28 19:23:26.224208;4749.47;USD;Poland;withdrawal;Parsons, Powell and Valdez;Mariah Chen;Piece believe check anything.;branch
5303;207;2025-10-23 03:43:26.224208;311.24;USD;Russia;withdrawal;Gregory, Bernard and Potter;Sarah Oneal;Reduce president manage.;mobile
5304;48;2026-03-18 11:02:26.224208;2836.63;USD;Poland;payment;Blankenship, Barr and Cross;David English;Rule begin politics behind upon.;mobile
5305;956;2025-10-25 05:23:26.224208;1041.67;USD;UAE;withdrawal;Jordan-Rodriguez;Angela Peters;Authority change ever.;branch
5306;791;2026-01-30 22:49:26.224208;3343.55;USD;Kazakhstan;payment;Smith Group;Larry Chavez;Computer wall Democrat item under remain.;branch
5307;411;2026-01-10 09:13:26.224208;3907.27;USD;Turkey;withdrawal;Cox Group;Lisa Sanders;Sister again seem high indeed.;branch
5308;860;2026-02-24 03:21:26.224208;747.27;USD;Poland;withdrawal;Burton PLC;Jeffrey Ayers;Rock follow price financial stock. exchange;branch
5309;836;2025-12-14 22:59:26.224208;1642.03;USD;Germany;withdrawal;Beltran and Sons;Leslie Cannon;Other care seem. consulting;mobile
5310;737;2025-12-30 13:54:26.224208;738.12;USD;Germany;payment;Jones-Johnson;Ryan Crosby;Especially through option another cup. крипта;online
5311;727;2025-11-29 05:04:26.224208;3602.45;USD;Poland;withdrawal;Carlson, Buckley and Smith;Christina Quinn;Brother artist modern drive.;online
5312;73;2026-03-11 19:18:26.224208;83.31;USD;Ukraine;withdrawal;Thompson-Cardenas;Chad Miranda;Same fly too article.;mobile
5313;711;2025-10-06 07:40:26.224208;2346.09;USD;Czech Republic;transfer;Jackson Group;Jeremy Carter;Identify small little there.;mobile
5314;756;2025-11-30 18:44:26.224208;1386.01;USD;USA;payment;Morgan, Smith and Adkins;Kristine Robertson;Tax town must sing.;branch
5315;974;2026-03-09 01:39:26.224208;502.33;USD;UK;transfer;Norman, Conway and Harris;Jason Sexton;Firm win enter. crypto;online
5316;621;2026-02-26 20:27:26.224208;5012.99;USD;Germany;payment;Harrington-Acosta;Alexis Clark;Hear thought building.;branch
5317;24;2025-09-28 12:52:26.224208;2853.82;USD;Kazakhstan;payment;Bradley, Thompson and Fowler;Tiffany Palmer;Also arrive detail cell product treatment.;online
5318;38;2026-01-20 21:29:26.224208;273.96;USD;USA;withdrawal;Aguilar, Edwards and Anderson;Kenneth Taylor;Father drop address would hotel with.;branch
5319;14;2026-01-15 22:33:26.224208;1309.15;USD;Russia;payment;Pugh-Jones;Erik White;Board economic century something.;online
5320;248;2025-10-16 03:02:26.224208;846.64;USD;Turkey;transfer;Morrow-Kelly;James Delgado;Attention young during election. consulting;mobile
5321;416;2026-01-27 13:56:26.224208;395.27;USD;Czech Republic;withdrawal;Smith, Wallace and Hernandez;Robert Faulkner;Now nice bag wrong.;online
5322;191;2025-11-21 11:23:26.224208;3079.08;USD;UK;withdrawal;Miller, Murphy and Hernandez;Maria Knight;Kitchen career customer.;branch
5323;639;2025-12-04 04:44:26.224208;4704.12;USD;Germany;transfer;Taylor-Thomas;Mark Dorsey;Soldier machine thousand force.;mobile
5324;265;2025-11-13 16:59:26.224208;3306.71;USD;Kazakhstan;payment;Church, Hansen and Peters;Christina Ross;Wish research table.;online
5325;824;2026-01-12 12:02:26.224208;2807.76;USD;Germany;payment;Davenport-Payne;Dustin Williamson;Money election improve help democratic still. обнал;branch
5326;337;2026-01-21 12:00:26.224208;3209.97;USD;USA;withdrawal;Mcconnell-Gregory;Jennifer Acosta;Soldier score media situation.;branch
5327;751;2026-01-13 17:42:26.224208;5015.03;USD;Turkey;payment;Arnold, Manning and Brown;Joan Reyes;If hotel who technology fall.;mobile
5328;426;2025-12-27 19:22:26.224208;1598.66;USD;USA;withdrawal;Roman and Sons;Ricardo Wilkins;Left mouth understand.;mobile
5329;706;2025-11-16 15:49:26.224208;19203.68;USD;USA;withdrawal;Morris-Walker;Joseph Bridges;Compare traditional part nor.;online
5330;625;2025-11-30 12:53:26.224208;90888.97;USD;Czech Republic;transfer;Meyers-Wiggins;Janet Mata;Above whom government travel.;mobile
